ad_id,reporting_start,reporting_end,campaign_id,fb_campaign_id,age,gender,interest1,interest2,interest3,impressions,clicks,spent,total_conversion,approved_conversion,CTR,ROI
782001,20/08/2017,20/08/2017,936,116479,30-34,M,24,30,28,5475.0,2,2.730000019,1.0,1.0,0.0365296803652968,-63.36996362489769
782022,20/08/2017,20/08/2017,936,116483,30-34,F,18,24,20,8254.0,2,2.320000052,1.0,1.0,0.0242306760358614,-56.89655269024968
782026,21/08/2017,21/08/2017,936,116483,30-34,F,18,24,20,5704.0,1,1.320000052,1.0,0.0,0.01753155680224404,-24.24242722681347
782130,21/08/2017,21/08/2017,936,116501,30-34,F,16,18,21,7301.0,0,0.0,1.0,0.0,0.0,0.0
782134,21/08/2017,21/08/2017,936,116501,30-34,F,16,19,21,37873.0,5,6.169999957,1.0,1.0,0.013202017268238586,-83.79254445754934
782135,20/08/2017,20/08/2017,936,116501,30-34,F,16,20,17,25267.0,4,4.940000057,2.0,1.0,0.015830925713381093,-59.51417050763001
782171,20/08/2017,20/08/2017,936,116507,30-34,F,30,31,32,535.0,0,0.0,1.0,0.0,0.0,0.0
782180,19/08/2017,19/08/2017,936,116509,30-34,M,29,34,30,3396.0,0,0.0,1.0,0.0,0.0,0.0
782219,19/08/2017,19/08/2017,936,116515,30-34,M,26,27,32,977.0,0,0.0,1.0,0.0,0.0,0.0
782228,19/08/2017,19/08/2017,936,116517,40-44,F,63,64,66,12318.0,5,6.340000153,1.0,1.0,0.040591005033284625,-84.22712971817809
782242,19/08/2017,19/08/2017,936,116519,30-34,F,28,34,31,4783.0,1,0.860000014,1.0,0.0,0.02090738030524775,16.2790678745268
782275,19/08/2017,19/08/2017,936,116525,30-34,F,29,31,30,6475.0,1,1.350000024,1.0,0.0,0.015444015444015444,-25.925927242798334
782337,20/08/2017,20/08/2017,936,116535,45-49,F,16,18,19,104578.0,29,39.25000095,1.0,1.0,0.027730497810246894,-97.45222936102884
782407,20/08/2017,20/08/2017,936,116547,45-49,F,10,12,11,33664.0,11,12.51000035,1.0,0.0,0.03267585551330798,-92.00639510773475
782443,20/08/2017,20/08/2017,936,116553,40-44,F,20,25,24,979.0,0,0.0,1.0,0.0,0.0,0.0
782541,20/08/2017,20/08/2017,936,116569,40-44,F,28,29,30,7337.0,3,4.079999924,1.0,0.0,0.04088864658579801,-75.49019562187618
782587,18/08/2017,18/08/2017,936,116577,30-34,M,10,13,16,2499.0,0,0.0,1.0,0.0,0.0,0.0
782647,18/08/2017,18/08/2017,936,116587,40-44,F,27,33,30,11244.0,3,4.550000191,1.0,0.0,0.026680896478121666,-78.02197894457187
782658,23/08/2017,23/08/2017,936,116589,30-34,M,15,17,19,4827.0,0,0.0,1.0,0.0,0.0,0.0
782694,23/08/2017,23/08/2017,936,116595,35-39,F,29,31,35,29035.0,7,8.910000086,2.0,2.0,0.024108834165662132,-77.55331110330137
782706,23/08/2017,23/08/2017,936,116597,35-39,F,30,32,32,761.0,0,0.0,1.0,0.0,0.0,0.0
782754,23/08/2017,23/08/2017,936,116605,35-39,F,26,31,32,6532.0,1,1.610000014,1.0,0.0,0.015309246785058175,-37.888199297866585
782815,23/08/2017,23/08/2017,936,116615,40-44,F,10,16,15,11537.0,3,4.300000191,1.0,0.0,0.026003293750541737,-76.7441870795024
782816,23/08/2017,23/08/2017,936,116615,40-44,F,10,13,11,12183.0,3,2.869999945,1.0,0.0,0.02462447672986949,-65.15679375736015
782862,23/08/2017,23/08/2017,936,116623,35-39,F,64,70,67,5912.0,1,1.559999943,1.0,1.0,0.016914749661705007,-35.89743355522674
950068,23/08/2017,23/08/2017,936,123438,30-34,M,10,12,13,4012.0,1,1.570000052,1.0,0.0,0.024925224327018942,-36.30573459369541
950078,22/08/2017,22/08/2017,936,123440,30-34,M,16,22,17,12396.0,2,3.210000038,2.0,1.0,0.016134236850596968,-37.694704787414715
950079,22/08/2017,22/08/2017,936,123440,30-34,M,16,20,22,3142.0,0,0.0,2.0,2.0,0.0,0.0
950099,22/08/2017,22/08/2017,936,123443,30-34,M,18,23,23,1120.0,0,0.0,1.0,0.0,0.0,0.0
950109,22/08/2017,22/08/2017,936,123445,30-34,M,20,24,22,343.0,0,0.0,1.0,1.0,0.0,0.0
950170,22/08/2017,22/08/2017,936,123455,30-34,M,15,19,16,1720.0,0,0.0,1.0,1.0,0.0,0.0
950179,22/08/2017,22/08/2017,936,123457,30-34,M,16,22,19,3423.0,0,0.0,1.0,1.0,0.0,0.0
950182,22/08/2017,22/08/2017,936,123457,30-34,M,16,20,19,3242.0,0,0.0,1.0,0.0,0.0,0.0
950183,22/08/2017,22/08/2017,936,123457,30-34,M,16,22,19,15720.0,1,1.379999995,1.0,0.0,0.006361323155216285,-27.536231621508083
950200,22/08/2017,22/08/2017,936,123460,30-34,M,10,13,15,1217.0,0,0.0,1.0,1.0,0.0,0.0
950224,22/08/2017,22/08/2017,936,123464,40-44,M,20,21,23,2367.0,2,2.839999914,1.0,1.0,0.08449514152936206,-64.78873132810948
950326,22/08/2017,22/08/2017,936,123481,35-39,M,16,19,22,6607.0,1,1.320000052,2.0,0.0,0.015135462388375966,51.51514554637306
950345,23/08/2017,23/08/2017,936,123484,30-34,M,64,66,65,616.0,0,0.0,1.0,0.0,0.0,0.0
950452,23/08/2017,23/08/2017,936,123502,45-49,M,16,22,22,5537.0,1,1.519999981,1.0,0.0,0.018060321473722232,-34.21052549342104
950463,19/08/2017,19/08/2017,936,123504,45-49,M,15,19,18,818.0,0,0.0,1.0,0.0,0.0,0.0
950495,19/08/2017,19/08/2017,936,123509,45-49,M,21,25,25,1909.0,1,0.980000019,1.0,0.0,0.05238344683080147,2.0408143481882934
950521,18/08/2017,18/08/2017,936,123514,30-34,M,21,27,25,351.0,0,0.0,1.0,0.0,0.0,0.0
950531,19/08/2017,19/08/2017,936,123515,45-49,M,22,24,26,572.0,0,0.0,1.0,0.0,0.0,0.0
950537,19/08/2017,19/08/2017,936,123516,40-44,M,36,41,40,1884.0,1,1.409999967,1.0,0.0,0.05307855626326964,-29.07801252452086
950550,19/08/2017,19/08/2017,936,123519,30-34,M,30,35,36,219.0,0,0.0,1.0,0.0,0.0,0.0
950577,19/08/2017,19/08/2017,936,123523,30-34,M,32,38,34,540.0,0,0.0,1.0,1.0,0.0,0.0
950578,19/08/2017,19/08/2017,936,123523,30-34,M,32,37,37,550.0,0,0.0,1.0,0.0,0.0,0.0
950595,18/08/2017,18/08/2017,936,123526,30-34,M,26,30,31,465.0,0,0.0,1.0,0.0,0.0,0.0
950609,18/08/2017,18/08/2017,936,123528,30-34,M,29,31,35,1761.0,0,0.0,1.0,1.0,0.0,0.0
950629,23/08/2017,23/08/2017,936,123532,30-34,M,65,67,68,152.0,0,0.0,1.0,1.0,0.0,0.0
950631,23/08/2017,23/08/2017,936,123532,30-34,M,65,70,70,152.0,0,0.0,1.0,1.0,0.0,0.0
950649,23/08/2017,23/08/2017,936,123535,30-34,M,64,67,70,429.0,0,0.0,1.0,0.0,0.0,0.0
950745,18/08/2017,18/08/2017,936,123551,30-34,M,29,32,31,1514.0,0,0.0,2.0,2.0,0.0,0.0
950770,18/08/2017,18/08/2017,936,123555,30-34,M,28,31,30,7780.0,3,4.329999924,2.0,2.0,0.038560411311053984,-53.81062274586774
950772,18/08/2017,18/08/2017,936,123556,35-39,M,28,30,33,460.0,0,0.0,1.0,0.0,0.0,0.0
950773,18/08/2017,18/08/2017,936,123556,35-39,M,28,29,32,471.0,0,0.0,1.0,0.0,0.0,0.0
950776,18/08/2017,18/08/2017,936,123556,35-39,M,28,29,32,2633.0,1,1.070000052,1.0,0.0,0.0379794910748196,-6.542060616647515
950787,18/08/2017,18/08/2017,936,123558,30-34,M,27,32,30,199.0,0,0.0,1.0,0.0,0.0,0.0
950808,22/08/2017,22/08/2017,936,123562,35-39,M,32,33,38,398.0,0,0.0,1.0,0.0,0.0,0.0
950839,22/08/2017,22/08/2017,936,123567,30-34,M,24,29,25,246.0,0,0.0,2.0,2.0,0.0,0.0
950878,19/08/2017,19/08/2017,936,123573,40-44,M,10,11,15,2967.0,1,1.5,1.0,1.0,0.03370407819346141,-33.33333333333333
950969,19/08/2017,19/08/2017,936,123588,45-49,M,36,38,40,255.0,0,0.0,1.0,0.0,0.0,0.0
951021,19/08/2017,19/08/2017,936,123597,30-34,F,7,13,9,457.0,0,0.0,1.0,1.0,0.0,0.0
951033,19/08/2017,19/08/2017,936,123599,30-34,F,10,13,13,5517.0,1,1.230000019,1.0,0.0,0.018125793003443903,-18.699188247736117
951035,19/08/2017,19/08/2017,936,123599,30-34,F,10,15,12,1539.0,0,0.0,1.0,1.0,0.0,0.0
951043,19/08/2017,19/08/2017,936,123601,30-34,F,16,22,17,3189.0,0,0.0,1.0,0.0,0.0,0.0
951045,19/08/2017,19/08/2017,936,123601,30-34,F,16,20,21,3348.0,0,0.0,1.0,0.0,0.0,0.0
951046,19/08/2017,19/08/2017,936,123601,30-34,F,16,18,17,20050.0,4,4.659999847,4.0,1.0,0.019950124688279305,-14.163087310504796
951102,19/08/2017,19/08/2017,936,123611,45-49,M,16,18,19,2254.0,0,0.0,1.0,0.0,0.0,0.0
951105,19/08/2017,19/08/2017,936,123611,45-49,M,16,20,21,5894.0,1,1.539999962,1.0,1.0,0.0169664065151001,-35.06493346264122
951133,18/08/2017,18/08/2017,936,123616,35-39,M,16,21,19,9948.0,2,2.720000029,2.0,0.0,0.02010454362685967,-26.47058901924739
951202,18/08/2017,18/08/2017,936,123627,45-49,F,26,29,28,5307.0,3,4.289999962,2.0,1.0,0.05652911249293386,-53.37995296700191
951225,18/08/2017,18/08/2017,936,123631,35-39,F,22,28,28,4621.0,2,3.25,1.0,1.0,0.04328067517853278,-69.23076923076923
951270,18/08/2017,18/08/2017,936,123639,35-39,F,18,21,19,784.0,0,0.0,1.0,1.0,0.0,0.0
951282,18/08/2017,18/08/2017,936,123641,35-39,F,16,22,17,5775.0,1,1.580000043,1.0,1.0,0.017316017316017316,-36.708862481973995
951285,19/08/2017,19/08/2017,936,123641,35-39,F,16,20,20,9297.0,2,2.619999886,2.0,1.0,0.021512315800795954,-23.664118815919675
951294,19/08/2017,19/08/2017,936,123643,35-39,F,15,16,17,699.0,0,0.0,1.0,0.0,0.0,0.0
951305,19/08/2017,19/08/2017,936,123644,35-39,F,10,12,13,1104.0,0,0.0,1.0,0.0,0.0,0.0
951334,18/08/2017,18/08/2017,936,123649,30-34,F,64,70,69,3717.0,1,1.539999962,1.0,0.0,0.026903416733925208,-35.06493346264122
951391,19/08/2017,19/08/2017,936,123659,30-34,F,28,29,33,2879.0,1,1.590000033,2.0,2.0,0.03473428273706148,25.786160911356415
951392,20/08/2017,20/08/2017,936,123659,30-34,F,28,31,32,2749.0,1,1.389999986,1.0,0.0,0.036376864314296105,-28.057553232234355
951400,21/08/2017,21/08/2017,936,123660,45-49,F,10,12,15,24028.0,9,12.39000034,2.0,0.0,0.03745630098218745,-83.85795040260669
951402,21/08/2017,21/08/2017,936,123661,30-34,F,29,32,31,1118.0,0,0.0,1.0,1.0,0.0,0.0
951413,21/08/2017,21/08/2017,936,123662,30-34,F,26,29,27,1083.0,0,0.0,2.0,1.0,0.0,0.0
951420,21/08/2017,21/08/2017,936,123664,30-34,F,27,33,32,843.0,0,0.0,1.0,0.0,0.0,0.0
951444,21/08/2017,21/08/2017,936,123668,30-34,F,25,28,26,2983.0,1,0.970000029,1.0,0.0,0.03352329869259135,3.092780422999344
951448,22/08/2017,22/08/2017,936,123668,30-34,F,25,30,28,696.0,0,0.0,1.0,0.0,0.0,0.0
951462,21/08/2017,21/08/2017,936,123671,45-49,F,16,20,19,7589.0,2,3.150000095,1.0,1.0,0.02635393332454869,-68.25396921138824
951464,21/08/2017,21/08/2017,936,123671,45-49,F,16,17,21,20997.0,10,11.94999981,1.0,0.0,0.0476258513120922,-91.63179903012903
951465,21/08/2017,21/08/2017,936,123671,45-49,F,16,18,17,4617.0,1,1.360000014,1.0,0.0,0.021659085986571368,-26.470588992214523
951498,21/08/2017,21/08/2017,936,123677,45-49,F,20,22,21,259.0,0,0.0,1.0,0.0,0.0,0.0
951508,21/08/2017,21/08/2017,936,123678,30-34,F,18,21,22,1134.0,0,0.0,1.0,0.0,0.0,0.0
951542,20/08/2017,20/08/2017,936,123684,40-44,F,27,32,28,357.0,0,0.0,1.0,0.0,0.0,0.0
951607,20/08/2017,20/08/2017,936,123695,40-44,F,10,15,15,848.0,0,0.0,1.0,1.0,0.0,0.0
951608,20/08/2017,20/08/2017,936,123695,40-44,F,10,15,13,3149.0,1,1.480000019,1.0,0.0,0.031756113051762465,-32.4324332998539
951641,20/08/2017,20/08/2017,936,123700,40-44,F,2,4,7,87.0,0,0.0,1.0,1.0,0.0,0.0
951677,20/08/2017,20/08/2017,936,123706,35-39,F,27,28,31,2563.0,1,1.480000019,1.0,0.0,0.03901677721420211,-32.4324332998539
951692,21/08/2017,21/08/2017,936,123709,35-39,F,10,15,14,1107.0,0,0.0,1.0,0.0,0.0,0.0
951715,20/08/2017,20/08/2017,936,123713,45-49,F,64,65,65,10677.0,5,7.269999981,1.0,0.0,0.04682963379226374,-86.24484177973206
951756,20/08/2017,20/08/2017,936,123720,35-39,F,22,25,26,2189.0,1,0.409999996,1.0,0.0,0.04568296025582458,143.90244140392625
951779,20/08/2017,20/08/2017,936,123723,45-49,F,27,32,29,3277.0,2,2.680000067,1.0,0.0,0.061031431187061336,-62.686568097014906
951782,24/08/2017,24/08/2017,936,123724,45-49,F,26,30,29,781.0,0,0.0,1.0,0.0,0.0,0.0
951810,24/08/2017,24/08/2017,936,123729,35-39,F,16,17,22,2226.0,0,0.0,1.0,0.0,0.0,0.0
951812,29/08/2017,29/08/2017,936,123729,35-39,F,16,18,18,16274.0,4,6.079999924,2.0,0.0,0.02457908320019663,-67.10526274671052
951837,29/08/2017,29/08/2017,936,123733,45-49,F,20,23,23,2077.0,1,1.50999999,1.0,1.0,0.04814636494944632,-33.77483399850883
951854,25/08/2017,25/08/2017,936,123736,30-34,F,20,26,25,487.0,0,0.0,1.0,0.0,0.0,0.0
951856,25/08/2017,25/08/2017,936,123736,30-34,F,20,23,21,4626.0,2,2.099999905,2.0,0.0,0.043233895373973194,-4.761900453514534
951941,25/08/2017,25/08/2017,936,123750,30-34,F,28,33,34,2764.0,1,1.559999943,1.0,1.0,0.0361794500723589,-35.89743355522674
952001,25/08/2017,25/08/2017,936,123760,45-49,F,10,12,13,5447.0,2,2.960000038,1.0,0.0,0.03671745915182669,-66.21621664992695
952031,25/08/2017,25/08/2017,936,123765,40-44,F,16,17,17,28169.0,8,12.36999989,1.0,1.0,0.028400014200007102,-91.91592555462827
952080,29/08/2017,29/08/2017,936,123774,40-44,F,27,30,30,415.0,0,0.0,1.0,0.0,0.0,0.0
952100,29/08/2017,29/08/2017,936,123777,35-39,F,29,31,30,810.0,0,0.0,1.0,1.0,0.0,0.0
1121091,28/08/2017,28/08/2017,1178,144531,30-34,M,10,11,15,1194718.0,141,254.049996,28.0,14.0,0.011801948242179327,-88.97854735648176
1121092,28/08/2017,28/08/2017,1178,144531,30-34,M,10,12,11,637648.0,67,122.4,13.0,5.0,0.010507364564775551,-89.37908496732027
1121094,28/08/2017,28/08/2017,1178,144531,30-34,M,10,16,15,24362.0,0,0.0,1.0,1.0,0.0,0.0
1121095,28/08/2017,28/08/2017,1178,144531,30-34,M,10,16,12,459690.0,50,86.33000112,5.0,2.0,0.010876895299005852,-94.2082706647369
1121096,28/08/2017,28/08/2017,1178,144531,30-34,M,10,11,16,750060.0,86,161.9099991,11.0,2.0,0.01146574940671413,-93.20610211775364
1121097,29/08/2017,29/08/2017,1178,144532,30-34,M,15,18,18,30068.0,1,1.820000052,1.0,0.0,0.0033257948649727284,-45.05494662480372
1121098,29/08/2017,29/08/2017,1178,144532,30-34,M,15,18,21,1267550.0,123,236.7699986,24.0,10.0,0.009703759220543567,-89.86358063018547
1121100,29/08/2017,29/08/2017,1178,144532,30-34,M,15,20,17,3052003.0,340,639.9499981,60.0,17.0,0.011140224960460392,-90.6242674930637
1121101,28/08/2017,28/08/2017,1178,144532,30-34,M,15,17,21,29945.0,1,1.590000033,2.0,1.0,0.0033394556687259976,25.786160911356415
1121102,25/08/2017,25/08/2017,1178,144532,30-34,M,15,18,20,357856.0,30,52.97000015,7.0,3.0,0.008383260305821335,-86.78497266343693
1121104,25/08/2017,25/08/2017,1178,144533,30-34,M,16,20,20,2080666.0,202,360.1500015,40.0,21.0,0.009708429896965683,-88.89351663656733
1121105,26/08/2017,26/08/2017,1178,144533,30-34,M,16,22,19,145999.0,9,16.5200001,5.0,2.0,0.006164425783738245,-69.73365635754445
1121107,26/08/2017,26/08/2017,1178,144533,30-34,M,16,17,19,32616.0,1,1.539999962,2.0,0.0,0.00306597988717194,29.870133074717568
1121108,26/08/2017,26/08/2017,1178,144533,30-34,M,16,20,18,984521.0,95,163.8999972,26.0,14.0,0.00964936248185666,-84.13666842942447
1121110,26/08/2017,26/08/2017,1178,144534,30-34,M,18,20,22,880814.0,123,210.3600006,6.0,2.0,0.013964355698251843,-97.14774672804408
1121111,26/08/2017,26/08/2017,1178,144534,30-34,M,18,19,21,182452.0,20,35.73000026,4.0,1.0,0.010961787209786683,-88.80492591409794
1121113,27/08/2017,27/08/2017,1178,144534,30-34,M,18,24,24,894911.0,120,215.8399994,7.0,4.0,0.013409154653367766,-96.75685692204463
1121114,27/08/2017,27/08/2017,1178,144534,30-34,M,18,23,23,31349.0,2,3.800000072,1.0,0.0,0.006379788828989761,-73.68421102493073
1121115,26/08/2017,26/08/2017,1178,144535,30-34,M,19,21,21,410310.0,55,96.80000055,3.0,0.0,0.01340449903731325,-96.90082646388993
1121116,26/08/2017,26/08/2017,1178,144535,30-34,M,19,20,24,572450.0,89,157.329998,7.0,4.0,0.015547209363263169,-95.55075313736417
1121117,26/08/2017,26/08/2017,1178,144535,30-34,M,19,24,25,98759.0,15,26.56999946,1.0,1.0,0.015188489150355918,-96.23635671688493
1121119,25/08/2017,25/08/2017,1178,144535,30-34,M,19,21,22,345371.0,54,93.08999991,7.0,3.0,0.015635360235804394,-92.48039530909051
1121121,25/08/2017,25/08/2017,1178,144536,30-34,M,20,22,25,323899.0,46,78.9200002,5.0,1.0,0.014201958017777148,-93.66447036577681
1121122,25/08/2017,25/08/2017,1178,144536,30-34,M,20,21,25,399199.0,58,103.1500002,3.0,0.0,0.014529094511759799,-97.09161415978359
1121123,25/08/2017,25/08/2017,1178,144536,30-34,M,20,24,22,171202.0,22,36.53000021,3.0,1.0,0.01285031716919195,-91.78757190595702
1121124,26/08/2017,26/08/2017,1178,144536,30-34,M,20,26,24,128386.0,15,28.85000002,2.0,1.0,0.011683516894365429,-93.06759099267411
1121125,26/08/2017,26/08/2017,1178,144536,30-34,M,20,26,24,1034284.0,152,257.7099986,20.0,9.0,0.01469615695495628,-92.23933874950555
1121126,26/08/2017,26/08/2017,1178,144536,30-34,M,20,21,24,45923.0,5,7.220000148,2.0,0.0,0.010887790431809768,-72.29916954289791
1121127,26/08/2017,26/08/2017,1178,144537,30-34,M,21,23,22,40873.0,4,7.899999976,2.0,1.0,0.009786411567538473,-74.68354422688672
1121128,26/08/2017,26/08/2017,1178,144537,30-34,M,21,26,22,286553.0,34,62.06000042,2.0,1.0,0.01186516979406951,-96.77731230025022
1121129,28/08/2017,28/08/2017,1178,144537,30-34,M,21,25,25,20618.0,1,2.099999905,2.0,1.0,0.004850130953535745,-4.761900453514534
1121131,28/08/2017,28/08/2017,1178,144537,30-34,M,21,27,25,83591.0,7,14.14000046,2.0,2.0,0.008374107260350995,-85.85572889012481
1121132,21/08/2017,21/08/2017,1178,144537,30-34,M,21,23,27,114923.0,12,23.73000026,4.0,2.0,0.010441774057412354,-83.1437001425469
1121133,21/08/2017,21/08/2017,1178,144538,30-34,M,22,25,23,25002.0,1,1.710000038,1.0,0.0,0.003999680025597952,-41.52046913580244
1121134,21/08/2017,21/08/2017,1178,144538,30-34,M,22,27,28,68905.0,5,9.440000057,1.0,0.0,0.007256367462448299,-89.40677972498024
1121136,21/08/2017,21/08/2017,1178,144538,30-34,M,22,26,26,169588.0,16,27.79999924,1.0,0.0,0.00943462980871288,-96.40287759950313
1121138,21/08/2017,21/08/2017,1178,144538,30-34,M,22,26,24,328991.0,35,67.65000057,5.0,2.0,0.010638588897568626,-92.60901706153525
1121141,21/08/2017,21/08/2017,1178,144539,30-34,M,23,29,27,23198.0,2,2.980000019,1.0,0.0,0.008621432882145013,-66.44295323408855
1121142,21/08/2017,21/08/2017,1178,144539,30-34,M,23,24,27,26890.0,2,3.24000001,1.0,0.0,0.007437709185570845,-69.13580256439568
1121143,21/08/2017,21/08/2017,1178,144539,30-34,M,23,28,27,221695.0,31,52.26000011,5.0,2.0,0.013983175082884144,-90.43245313915862
1121152,20/08/2017,20/08/2017,1178,144541,30-34,M,24,29,28,88443.0,7,13.0400002,1.0,1.0,0.007914702124532184,-92.33128846117656
1121153,20/08/2017,20/08/2017,1178,144541,30-34,M,24,27,30,187856.0,23,38.38999975,5.0,1.0,0.012243420492291969,-86.97577485657577
1121164,19/08/2017,19/08/2017,1178,144545,30-34,M,25,31,30,570699.0,80,138.7699997,9.0,2.0,0.014017897350442177,-93.51444835378204
1121167,19/08/2017,19/08/2017,1178,144545,30-34,M,25,29,31,1063508.0,145,260.3800013,23.0,7.0,0.013634124049842596,-91.16675632338588
1121168,19/08/2017,19/08/2017,1178,144545,30-34,M,25,27,28,50523.0,6,8.549999952,1.0,0.0,0.011875779348019715,-88.30409350159023
1121172,20/08/2017,20/08/2017,1178,144547,30-34,M,26,30,28,87935.0,9,15.63000023,1.0,0.0,0.010234832546767499,-93.60204743899739
1121173,20/08/2017,20/08/2017,1178,144547,30-34,M,26,31,32,278225.0,33,60.19999957,3.0,0.0,0.011860903944649115,-95.01661126008543
1121175,20/08/2017,20/08/2017,1178,144547,30-34,M,26,28,29,209461.0,20,34.19000006,1.0,0.0,0.009548316870443663,-97.07516818296256
1121177,20/08/2017,20/08/2017,1178,144547,30-34,M,26,28,29,26316.0,2,3.24000001,3.0,0.0,0.007599939200486396,-7.407407693187018
1121181,20/08/2017,20/08/2017,1178,144549,30-34,M,27,32,29,41030.0,3,5.140000105,2.0,1.0,0.0073117231294175,-61.089494958288526
1121182,20/08/2017,20/08/2017,1178,144549,30-34,M,27,28,33,876671.0,120,216.5599982,22.0,4.0,0.013688145267723011,-89.84115248297965
1121183,21/08/2017,21/08/2017,1178,144549,30-34,M,27,32,29,399392.0,53,93.07000041,5.0,0.0,0.013270170659402291,-94.6276996046271
1121184,22/08/2017,22/08/2017,1178,144549,30-34,M,27,31,29,283858.0,30,56.05999923,1.0,0.0,0.01056866461399714,-98.21619690735768
1121185,23/08/2017,23/08/2017,1178,144549,30-34,M,27,28,29,260699.0,31,54.09999871,5.0,2.0,0.011891108136203055,-90.75785560217437
1121193,23/08/2017,23/08/2017,1178,144552,30-34,M,28,34,29,57781.0,5,7.800000072,2.0,1.0,0.008653363562416711,-74.35897459566074
1121195,23/08/2017,23/08/2017,1178,144552,30-34,M,28,34,33,38757.0,3,5.220000029,1.0,0.0,0.007740537193281214,-80.8429119838229
1121196,23/08/2017,23/08/2017,1178,144552,30-34,M,28,29,29,1392288.0,206,358.5500029,31.0,7.0,0.014795789376910524,-91.35406505389265
1121197,23/08/2017,23/08/2017,1178,144552,30-34,M,28,30,32,1109387.0,159,280.9899995,13.0,2.0,0.014332239335777326,-95.3735008280962
1121202,28/08/2017,28/08/2017,1178,144554,30-34,M,29,32,34,581281.0,65,115.1200008,10.0,5.0,0.011182199314961266,-91.31341215209582
1121203,23/08/2017,23/08/2017,1178,144554,30-34,M,29,35,33,1048861.0,128,219.770002,22.0,8.0,0.012203714314861551,-89.98953460445435
1121205,23/08/2017,23/08/2017,1178,144554,30-34,M,29,32,30,297452.0,30,52.01999986,4.0,1.0,0.010085660879738579,-92.31064972940199
1121206,23/08/2017,23/08/2017,1178,144554,30-34,M,29,34,31,227925.0,22,35.30999994,22.0,12.0,0.009652297905012614,-37.69470394397287
1121207,23/08/2017,23/08/2017,1178,144554,30-34,M,29,34,31,374175.0,38,63.32000101,8.0,3.0,0.010155675820137636,-87.3657614144122
1121211,23/08/2017,23/08/2017,1178,144556,30-34,M,30,32,31,223586.0,32,54.24000037,1.0,0.0,0.014312166235810829,-98.15634219546743
1121213,22/08/2017,22/08/2017,1178,144556,30-34,M,30,31,35,283170.0,39,65.22999996,2.0,1.0,0.013772645407352473,-96.93392610573903
1121215,22/08/2017,22/08/2017,1178,144556,30-34,M,30,31,34,41636.0,3,4.210000038,1.0,0.0,0.00720530310308387,-76.2470310932572
1121216,22/08/2017,22/08/2017,1178,144556,30-34,M,30,32,34,198658.0,30,48.60999978,8.0,1.0,0.01510132992378862,-83.5424808965099
1121220,22/08/2017,22/08/2017,1178,144558,30-34,M,31,37,35,100596.0,10,13.91999972,4.0,2.0,0.009940753111455723,-71.26436723807636
1121223,22/08/2017,22/08/2017,1178,144558,30-34,M,31,37,35,64020.0,5,11.0599997,1.0,0.0,0.0078100593564511085,-90.95840843467654
1121224,23/08/2017,23/08/2017,1178,144558,30-34,M,31,32,33,14289.0,0,0.0,1.0,0.0,0.0,0.0
1121229,22/08/2017,22/08/2017,1178,144561,30-34,M,32,36,37,404866.0,43,87.42000079,4.0,0.0,0.010620797992422184,-95.42438805324564
1121231,22/08/2017,22/08/2017,1178,144561,30-34,M,32,36,35,22256.0,1,1.659999967,1.0,1.0,0.004493170381020849,-39.759034947016964
1121233,22/08/2017,22/08/2017,1178,144561,30-34,M,32,34,36,57690.0,4,6.74000001,1.0,0.0,0.006933610677760443,-85.16320476978753
1121241,27/08/2017,27/08/2017,1178,144562,30-34,M,36,40,37,24952.0,5,8.220000267,3.0,2.0,0.020038473869830074,-63.50365082050185
1121242,27/08/2017,27/08/2017,1178,144562,30-34,M,36,37,39,38900.0,3,5.580000043,1.0,0.0,0.007712082262210797,-82.07885318469701
1121243,22/08/2017,22/08/2017,1178,144562,30-34,M,36,42,42,53520.0,6,9.2299999,1.0,1.0,0.011210762331838564,-89.16576369627046
1121244,22/08/2017,22/08/2017,1178,144562,30-34,M,36,41,41,181683.0,20,34.22999972,2.0,1.0,0.011008184585239125,-94.15717202348841
1121245,22/08/2017,22/08/2017,1178,144562,30-34,M,36,37,40,29185.0,2,3.149999976,1.0,0.0,0.00685283536063046,-68.25396801209372
1121246,22/08/2017,22/08/2017,1178,144562,30-34,M,36,41,38,105047.0,13,20.2099994,3.0,1.0,0.01237541291041153,-85.1558629932468
1121250,22/08/2017,22/08/2017,1178,144565,30-34,M,63,67,64,287976.0,31,59.43999982,3.0,2.0,0.010764785954385087,-94.95289365900945
1121251,23/08/2017,23/08/2017,1178,144565,30-34,M,63,65,69,212175.0,22,38.58999968,2.0,1.0,0.010368799340167314,-94.81731014100905
1121252,23/08/2017,23/08/2017,1178,144565,30-34,M,63,69,67,11139.0,0,0.0,1.0,1.0,0.0,0.0
1121254,22/08/2017,22/08/2017,1178,144565,30-34,M,63,64,65,124005.0,11,21.84999979,4.0,1.0,0.008870610056046127,-81.69336366844881
1121255,22/08/2017,22/08/2017,1178,144565,30-34,M,63,64,67,20423.0,1,1.960000038,1.0,0.0,0.0048964402879106885,-48.979592825905854
1121261,22/08/2017,22/08/2017,1178,144567,30-34,M,64,67,65,103001.0,14,22.32000005,1.0,0.0,0.013592101047562644,-95.51971327168522
1121262,30/08/2017,30/08/2017,1178,144567,30-34,M,64,66,67,447420.0,66,110.2399991,7.0,2.0,0.014751240445219258,-93.65021765498182
